id,actual_price,predicted_price,error,absolute_error
15709,471750,521940.8025,50190.80249999999,50190.80249999999
14972,409000,428148.1825,19148.182499999995,19148.182499999995
15669,354000,388174.94791666674,34174.947916666744,34174.947916666744
7911,433190,406103.91,-27086.090000000026,27086.090000000026
764,439500,534911.975,95411.97499999998,95411.97499999998
11300,690000,766298.995,76298.995,76298.995
11118,405000,428082.9875,23082.98749999999,23082.98749999999
4149,499950,451556.84625,-48393.15375,48393.15375
15907,149500,221822.1,72322.1,72322.1
13648,224000,217675.625,-6324.375,6324.375
11875,240000,337393.3875,97393.38750000001,97393.38750000001
4885,510000,495161.35,-14838.650000000023,14838.650000000023
12471,600000,556341.625,-43658.375,43658.375
13702,510000,600930.45,90930.44999999995,90930.44999999995
5729,460000,455407.1154166667,-4592.884583333274,4592.884583333274
2467,570000,669627.06,99627.06000000006,99627.06000000006
8645,1200000,1457100.95,257100.94999999995,257100.94999999995
9294,1010000,801879.875,-208120.125,208120.125
13626,289950,271530.5375,-18419.462500000023,18419.462500000023
9688,579000,466659.3325,-112340.66749999998,112340.66749999998
9825,213000,168007.4325,-44992.567500000005,44992.567500000005
9001,350000,362560.7,12560.700000000012,12560.700000000012
14175,485000,574771.6575,89771.65749999997,89771.65749999997
12585,335900,318699.4675,-17200.532499999972,17200.532499999972
6075,430000,318942.875,-111057.125,111057.125
6561,400000,432995.5725,32995.57250000001,32995.57250000001
6366,426000,412542.6275,-13457.372499999998,13457.372499999998
14612,318989,270197.5675,-48791.432499999995,48791.432499999995
5465,500000,525005.6175,25005.61750000005,25005.61750000005
12255,452000,412962.8425,-39037.15749999997,39037.15749999997
1698,320000,315062.42,-4937.580000000016,4937.580000000016
5426,595000,616454.2525,21454.252499999944,21454.252499999944
3315,185000,152817.37083333335,-32182.62916666665,32182.62916666665
7223,490000,572441.6125,82441.61250000005,82441.61250000005
16068,427000,432573.1175,5573.117499999993,5573.117499999993
12125,279000,305500.25,26500.25,26500.25
7460,420000,412874.7125,-7125.287499999977,7125.287499999977
1326,645000,892164.57,247164.56999999995,247164.56999999995
11490,228000,152158.1416666667,-75841.85833333331,75841.85833333331
7767,493000,632548.5,139548.5,139548.5
11265,376000,389055.4375,13055.4375,13055.4375
13071,715000,578460.175,-136539.82499999995,136539.82499999995
4896,328000,333911.6275,5911.627500000002,5911.627500000002
8723,795000,909997.965,114997.96499999997,114997.96499999997
4162,269000,270529.9119047619,1529.911904761917,1529.911904761917
13722,356200,310247.5625,-45952.4375,45952.4375
16110,330000,421145.7225,91145.72249999997,91145.72249999997
8480,240000,235926.33791666664,-4073.662083333358,4073.662083333358
14351,545000,753326.9175,208326.91749999998,208326.91749999998
12791,197000,231087.8425,34087.8425,34087.8425
10362,575000,514091.7,-60908.29999999999,60908.29999999999
11685,245500,279120.13,33620.130000000005,33620.130000000005
2232,250000,271686.31145833334,21686.311458333337,21686.311458333337
13173,418500,454204.05833333335,35704.05833333335,35704.05833333335
15110,441000,415153.995,-25846.005000000005,25846.005000000005
10580,267000,211744.75,-55255.25,55255.25
4549,512500,510098.1625,-2401.8375000000233,2401.8375000000233
5224,608000,594977.4575,-13022.542499999981,13022.542499999981
7573,439995,379407.91,-60587.090000000026,60587.090000000026
7074,276900,263316.875,-13583.125,13583.125
13881,402500,332974.6533333334,-69525.34666666662,69525.34666666662
14924,398000,360275.0475,-37724.952500000014,37724.952500000014
9490,338900,332264.0,-6636.0,6636.0
3187,1025000,1035266.78,10266.780000000028,10266.780000000028
11762,608000,630067.035,22067.035000000033,22067.035000000033
14724,752000,818070.615,66070.61499999999,66070.61499999999
2932,500000,606135.3125,106135.3125,106135.3125
46,250000,213808.825,-36191.17499999999,36191.17499999999
11298,575000,863939.6925,288939.6925,288939.6925
12908,760000,641986.16,-118013.83999999997,118013.83999999997
4024,384000,413375.25,29375.25,29375.25
373,440000,346860.74583333335,-93139.25416666665,93139.25416666665
15088,746300,533225.35,-213074.65000000002,213074.65000000002
8762,315000,400239.72,85239.71999999997,85239.71999999997
10184,975000,1161317.875,186317.875,186317.875
1533,279000,330961.75,51961.75,51961.75
4230,395300,433984.9675,38684.96750000003,38684.96750000003
16121,436000,411236.6225,-24763.377500000002,24763.377500000002
5174,520000,722983.5725,202983.5725,202983.5725
5792,216600,317046.87,100446.87,100446.87
9804,613000,455868.6925,-157131.3075,157131.3075
11818,780000,811316.95,31316.949999999953,31316.949999999953
5168,740000,914116.355,174116.35499999998,174116.35499999998
15892,680000,627365.775,-52634.22499999998,52634.22499999998
6286,460000,437833.4125,-22166.587500000023,22166.587500000023
13139,655000,714191.125,59191.125,59191.125
5922,224950,238109.27,13159.26999999999,13159.26999999999
10637,184000,235979.26416666663,51979.26416666663,51979.26416666663
3559,330000,435934.875,105934.875,105934.875
15056,489900,485987.5,-3912.5,3912.5
5572,222000,258994.42805555556,36994.42805555556,36994.42805555556
8170,1400000,1065319.4225,-334680.5774999999,334680.5774999999
7523,379900,365193.9375,-14706.0625,14706.0625
8893,221000,254087.9425,33087.942500000005,33087.942500000005
10972,345000,331268.82166666666,-13731.178333333344,13731.178333333344
14019,328000,342865.6875,14865.6875,14865.6875
4772,419950,340652.75,-79297.25,79297.25
9384,1681000,1988586.45,307586.44999999995,307586.44999999995
200,400000,381825.66,-18174.340000000026,18174.340000000026
11213,355500,357821.5,2321.5,2321.5
10437,347000,373966.96625,26966.966249999998,26966.966249999998
15321,825000,682303.65,-142696.34999999998,142696.34999999998
7671,1135000,1651069.625,516069.625,516069.625
4245,450000,521824.4,71824.40000000002,71824.40000000002
468,550000,849469.3475,299469.34750000003,299469.34750000003
27,207000,269801.9,62801.90000000002,62801.90000000002
12190,271000,336228.125,65228.125,65228.125
7315,172000,230869.6125,58869.61249999999,58869.61249999999
3393,565000,548978.225,-16021.775000000023,16021.775000000023
14136,995000,862404.48,-132595.52000000002,132595.52000000002
10447,380000,430099.97,50099.96999999997,50099.96999999997
8736,499000,555063.575,56063.57499999995,56063.57499999995
2791,261000,251801.995,-9198.005000000005,9198.005000000005
4816,447000,408901.585,-38098.41499999998,38098.41499999998
9500,444000,410249.9975,-33750.0025,33750.0025
13944,715000,784372.46,69372.45999999996,69372.45999999996
2124,261500,340367.7875,78867.78749999998,78867.78749999998
8524,287000,216845.3075,-70154.6925,70154.6925
4965,419950,489593.825,69643.82500000001,69643.82500000001
13732,265000,278781.695,13781.695000000007,13781.695000000007
1768,802500,651297.77125,-151202.22875,151202.22875
15221,239900,278756.575,38856.57500000001,38856.57500000001
16206,339000,379342.09,40342.090000000026,40342.090000000026
14801,380000,403568.045,23568.044999999984,23568.044999999984
5716,363000,477939.685,114939.685,114939.685
11076,180000,248765.125,68765.125,68765.125
8621,1900000,1117824.74,-782175.26,782175.26
10146,460000,462173.475,2173.4749999999767,2173.4749999999767
439,478000,574942.3125,96942.3125,96942.3125
8654,316000,301598.35,-14401.650000000023,14401.650000000023
13223,660000,666061.9275,6061.927499999991,6061.927499999991
12231,208000,209970.75,1970.75,1970.75
925,359000,375475.1825,16475.182499999995,16475.182499999995
1799,775000,777379.095,2379.094999999972,2379.094999999972
259,838400,872521.81,34121.810000000056,34121.810000000056
10133,510000,526841.0525,16841.05249999999,16841.05249999999
14413,564000,554229.3,-9770.699999999953,9770.699999999953
1398,275000,298707.8541666667,23707.854166666686,23707.854166666686
10786,320000,274812.75,-45187.25,45187.25
14573,242150,252498.8625,10348.862499999988,10348.862499999988
6245,470000,688810.615,218810.615,218810.615
12014,415500,266075.335,-149424.66499999998,149424.66499999998
5123,790000,778870.4891666668,-11129.510833333246,11129.510833333246
8803,282500,284878.625,2378.625,2378.625
8692,2480000,1686085.0,-793915.0,793915.0
4015,250000,217790.3,-32209.70000000001,32209.70000000001
4220,508450,455868.625,-52581.375,52581.375
2405,401000,453679.7,52679.70000000001,52679.70000000001
2236,370000,406253.3925,36253.392500000016,36253.392500000016
750,269950,265671.94,-4278.059999999998,4278.059999999998
6660,815000,825164.9975,10164.997500000056,10164.997500000056
9830,240000,246597.8,6597.799999999988,6597.799999999988
4191,270000,343731.8,73731.79999999999,73731.79999999999
5071,1195000,892848.075,-302151.92500000005,302151.92500000005
8424,1355000,1642954.025,287954.0249999999,287954.0249999999
6348,235000,232468.6325,-2531.367499999993,2531.367499999993
12332,525000,509870.6866666667,-15129.313333333295,15129.313333333295
2714,327000,284959.325,-42040.67499999999,42040.67499999999
3421,740000,592651.5425,-147348.45750000002,147348.45750000002
927,805000,597571.5325,-207428.46750000003,207428.46750000003
2609,276500,270418.9425,-6081.057499999995,6081.057499999995
5928,330000,342319.1675,12319.167499999981,12319.167499999981
9626,740000,1677384.0,937384.0,937384.0
5284,218500,220345.105,1845.1050000000105,1845.1050000000105
9034,265000,233869.81333333332,-31130.186666666676,31130.186666666676
2380,619790,501359.4150000001,-118430.5849999999,118430.5849999999
9780,234000,238087.16416666668,4087.1641666666837,4087.1641666666837
6608,399900,455654.5775,55754.577500000014,55754.577500000014
7012,270000,319059.875,49059.875,49059.875
10286,489000,534144.1075,45144.10750000004,45144.10750000004
6339,400000,405180.72,5180.719999999972,5180.719999999972
11192,295000,292588.515,-2411.484999999986,2411.484999999986
7372,420000,456692.6125,36692.61249999999,36692.61249999999
3485,924000,801167.91,-122832.08999999997,122832.08999999997
14034,816000,812825.25,-3174.75,3174.75
6338,225000,201357.5875,-23642.412500000006,23642.412500000006
5098,305000,323483.675,18483.67499999999,18483.67499999999
12727,565000,475773.45833333326,-89226.54166666674,89226.54166666674
10761,515000,439873.475,-75126.52500000002,75126.52500000002
12656,360000,483380.15,123380.15000000002,123380.15000000002
7359,265000,257758.145,-7241.8550000000105,7241.8550000000105
5790,238000,196825.84166666667,-41174.158333333326,41174.158333333326
3745,850830,810253.4525,-40576.547499999986,40576.547499999986
3015,410000,399670.625,-10329.375,10329.375
1121,335000,331251.73,-3748.2700000000186,3748.2700000000186
3938,500000,412976.9975,-87023.0025,87023.0025
12650,634000,731015.375,97015.375,97015.375
7317,577000,570885.5891666666,-6114.410833333386,6114.410833333386
13017,325000,355843.8325,30843.83250000002,30843.83250000002
10051,876650,823358.455,-53291.54500000004,53291.54500000004
13222,610000,666718.93,56718.93000000005,56718.93000000005
3978,475226,488249.3375,13023.337500000023,13023.337500000023
5363,414500,483552.625,69052.625,69052.625
15673,235000,315890.125,80890.125,80890.125
13316,400000,362056.895,-37943.10499999998,37943.10499999998
2319,1425000,1192667.125,-232332.875,232332.875
14754,168000,194409.04166666663,26409.041666666628,26409.041666666628
16106,715000,433966.46,-281033.54,281033.54
2453,455000,397198.3425,-57801.65749999997,57801.65749999997
9285,1045000,1382958.85,337958.8500000001,337958.8500000001
7947,439000,467673.075,28673.07500000001,28673.07500000001
8141,642000,644250.675,2250.6750000000466,2250.6750000000466
1889,580000,566771.465,-13228.535000000033,13228.535000000033
4779,320000,301377.3625,-18622.63750000001,18622.63750000001
5369,513000,638401.8,125401.80000000005,125401.80000000005
9276,454000,434185.375,-19814.625,19814.625
12867,750000,706101.3125,-43898.6875,43898.6875
14082,716500,606374.635,-110125.36499999999,110125.36499999999
273,745000,654820.8375,-90179.16249999998,90179.16249999998
13185,425000,452391.4025,27391.402500000026,27391.402500000026
6926,729000,690278.82,-38721.18000000005,38721.18000000005
10623,420000,358560.37916666665,-61439.62083333335,61439.62083333335
14692,934000,879946.125,-54053.875,54053.875
3902,399950,401314.71,1364.710000000021,1364.710000000021
10590,550000,614404.4475000001,64404.447500000126,64404.447500000126
1047,1500000,1329939.825,-170060.17500000005,170060.17500000005
7914,417000,398989.8775,-18010.122499999998,18010.122499999998
12117,486000,450511.575,-35488.42499999999,35488.42499999999
2095,750500,1110992.3516666668,360492.3516666668,360492.3516666668
4708,395000,376158.185,-18841.815000000002,18841.815000000002
257,1381000,1120816.275,-260183.7250000001,260183.7250000001
11752,440000,409209.8566666667,-30790.14333333331,30790.14333333331
9023,535000,526348.695,-8651.305000000051,8651.305000000051
9681,275000,298039.3325,23039.33250000002,23039.33250000002
794,519000,611350.915,92350.91500000004,92350.91500000004
2771,496500,492483.915,-4016.085000000021,4016.085000000021
6194,302000,519759.05,217759.05,217759.05
13605,754300,673973.6325,-80326.36750000005,80326.36750000005
6576,518000,524385.25,6385.25,6385.25
15200,1100000,981849.535,-118150.46499999997,118150.46499999997
12070,275000,330331.25,55331.25,55331.25
11169,336950,327422.62,-9527.380000000005,9527.380000000005
9737,638700,577570.2755,-61129.72450000001,61129.72450000001
6755,481000,544775.3575,63775.35750000004,63775.35750000004
2086,860000,809988.285,-50011.71499999997,50011.71499999997
7756,243000,261127.8475,18127.847500000003,18127.847500000003
13950,496000,474749.25,-21250.75,21250.75
9918,445000,518498.5325,73498.53249999997,73498.53249999997
7068,294570,324976.0,30406.0,30406.0
8916,475000,531914.1091666667,56914.10916666675,56914.10916666675
10372,395000,427911.875,32911.875,32911.875
5331,499950,579340.5125,79390.51249999995,79390.51249999995
4031,286000,260225.45588690473,-25774.544113095268,25774.544113095268
12056,1284000,1433651.95,149651.94999999995,149651.94999999995
10050,835000,706688.1375,-128311.86250000005,128311.86250000005
2288,386000,350219.2625,-35780.73749999999,35780.73749999999
2830,600000,537069.875,-62930.125,62930.125
5025,329900,388761.8541666666,58861.85416666663,58861.85416666663
7442,524950,514297.8275,-10652.172499999986,10652.172499999986
12719,200000,227687.95,27687.95000000001,27687.95000000001
15031,490000,670847.875,180847.875,180847.875
13279,460000,354441.25,-105558.75,105558.75
13135,435000,461283.125,26283.125,26283.125
4256,370000,445862.6525,75862.65250000003,75862.65250000003
14387,850000,807932.0425,-42067.95750000002,42067.95750000002
