bedrooms,bathrooms,sqft_living,lat,long
4,2.5,2620,47.6272,-122.033
4,2.5,2300,47.6273,-122.034
4,2.5,2330,47.6269,-122.03
3,3.25,3680,47.6272,-122.033
4,2.5,2460,47.6262,-122.03
3,2.5,2390,47.6271,-122.028
4,2.5,2820,47.6253,-122.027
4,2.5,3100,47.6252,-122.029
4,2.0,2260,47.6251,-122.03
3,2.25,1610,47.3683,-122.279
4,2.75,2170,47.495,-122.145
3,1.0,1320,47.6049,-122.288
3,1.0,940,47.3756,-122.297
3,1.0,1150,47.374,-122.296
3,1.75,1630,47.3729,-122.295
3,1.0,1090,47.3748,-122.294
4,1.75,1820,47.3743,-122.295
3,1.0,1610,47.3717,-122.297
4,1.75,1990,47.5434,-122.166
4,2.25,2210,47.5424,-122.168
4,2.25,2170,47.5444,-122.165
4,2.5,3700,47.5403,-122.168
5,2.5,2910,47.5803,-122.119
3,2.5,2290,47.641,-122.315
3,2.5,2070,47.6415,-122.315
3,2.5,2010,47.6402,-122.314
4,3.0,2253,47.3935,-122.3
3,1.0,1860,47.3904,-122.3
3,2.0,1979,47.3912,-122.301
3,2.5,1790,47.6169,-122.045
3,2.0,1680,47.6168,-122.045
3,2.5,2150,47.6191,-122.043
3,2.5,2150,47.6191,-122.043
3,2.5,2030,47.6187,-122.044
3,1.75,1470,47.6171,-122.044
4,2.75,2050,47.6194,-122.042
4,2.5,2400,47.6187,-122.04
4,2.5,2050,47.62,-122.043
3,2.5,1900,47.62,-122.043
3,2.5,1830,47.6198,-122.044
3,2.5,2840,47.6832,-121.915
3,2.0,2090,47.6178,-122.284
4,3.0,4190,47.6181,-122.284
3,2.25,3360,47.6187,-122.284
5,4.25,4860,47.6196,-122.286
3,2.5,2450,47.6439,-122.319
5,2.0,2940,47.6466,-122.321
6,2.25,4910,47.6458,-122.32
3,3.5,4660,47.6465,-122.319
4,1.75,1800,47.6462,-122.318
2,1.0,1240,47.6461,-122.317
5,3.0,3730,47.6507,-122.32
3,1.75,1620,47.6498,-122.321
3,2.25,1750,47.6498,-122.321
3,1.75,2060,47.6498,-122.32
3,2.5,1660,47.644,-122.327
2,1.0,1110,47.6453,-122.327
2,1.75,1510,47.6536,-122.358
3,1.5,1160,47.6538,-122.357
2,2.5,1150,47.6534,-122.356
2,2.25,1260,47.6538,-122.356
2,2.75,1310,47.6534,-122.355
3,2.25,1650,47.6536,-122.354
3,2.25,1480,47.6536,-122.354
3,1.75,1630,47.6536,-122.354
2,1.5,1120,47.6524,-122.353
3,3.25,1460,47.6535,-122.353
2,3.25,1400,47.6534,-122.353
3,2.5,1776,47.6539,-122.352
3,2.5,1909,47.6538,-122.352
2,2.25,1260,47.6531,-122.352
3,2.5,1730,47.653,-122.352
3,2.5,1780,47.6539,-122.351
1,1.0,670,47.654,-122.35
2,2.0,1250,47.6526,-122.349
4,1.0,1540,47.6522,-122.348
2,2.5,1470,47.6523,-122.346
2,2.0,1500,47.6522,-122.346
4,2.0,2130,47.6515,-122.346
3,2.25,1500,47.6534,-122.346
3,2.25,1420,47.6533,-122.346
3,2.25,1420,47.6534,-122.346
2,2.25,1530,47.6533,-122.346
4,2.0,1790,47.6526,-122.345
3,3.0,1440,47.6525,-122.345
3,2.5,1820,47.6523,-122.346
3,2.5,1870,47.6512,-122.345
3,2.5,1540,47.6498,-122.346
3,3.5,1450,47.6475,-122.359
3,2.0,1420,47.6472,-122.357
3,2.5,2000,47.6476,-122.356
4,2.25,2330,47.718,-122.242
4,1.75,2190,47.7108,-122.239
4,2.5,2400,47.7104,-122.24
4,2.5,2270,47.7089,-122.241
4,2.75,3140,47.7086,-122.243
4,3.5,3530,47.7339,-122.36
4,2.0,1680,47.6648,-122.363
3,2.5,1890,47.6642,-122.362
4,1.75,1880,47.6635,-122.362
4,2.5,2860,47.6631,-122.361
4,2.75,2720,47.6624,-122.361
2,1.0,810,47.6631,-122.365
2,1.0,800,47.6639,-122.364
4,1.75,1880,47.6646,-122.364
3,1.75,1850,47.6871,-122.336
3,1.0,1430,47.6873,-122.336
3,2.0,1430,47.6874,-122.336
3,1.0,1460,47.6875,-122.336
3,1.0,1510,47.6966,-122.324
3,1.0,1510,47.6966,-122.324
4,1.75,1850,47.6966,-122.324
4,2.5,2040,47.6952,-122.323
3,2.25,1220,47.6952,-122.326
1,1.0,720,47.6928,-122.337
3,2.25,2170,47.6937,-122.338
9,4.5,3830,47.6927,-122.338
2,1.75,1460,47.6928,-122.339
3,2.5,2480,47.5489,-122.185
3,1.5,1340,47.7658,-122.339
2,1.0,1150,47.737,-122.325
4,2.0,2340,47.3578,-122.178
3,1.0,860,47.3574,-122.186
3,2.5,3300,47.4113,-122.315
3,1.5,1060,47.4095,-122.315
3,1.75,2440,47.4118,-122.314
3,1.5,1010,47.4097,-122.316
2,1.75,1340,47.408,-122.327
4,3.5,3440,47.4077,-122.331
1,1.0,1220,47.4047,-122.331
3,1.75,1590,47.3819,-122.312
5,2.5,2580,47.397,-122.313
5,3.0,3690,47.3908,-122.32
3,2.5,2730,47.3938,-122.321
5,1.75,1320,47.3937,-122.323
4,2.0,1790,47.3965,-122.321
3,2.5,2700,47.397,-122.321
2,1.0,1390,47.3985,-122.321
3,1.75,2470,47.3996,-122.32
4,2.75,2960,47.4006,-122.322
1,1.0,1180,47.4007,-122.323
4,2.0,1330,47.401,-122.319
3,2.0,1680,47.3924,-122.308
3,2.25,1650,47.3862,-122.315
2,1.0,1210,47.3865,-122.322
3,1.5,1340,47.3837,-122.317
3,2.0,2460,47.3811,-122.325
3,2.25,1470,47.2729,-122.299
3,2.25,1470,47.2725,-122.3
4,2.5,3120,47.2779,-122.349
3,2.75,2310,47.6357,-122.397
3,2.0,3010,47.6347,-122.396
2,1.75,1700,47.6336,-122.397
4,2.5,3220,47.6325,-122.394
3,2.0,1678,47.3744,-122.19
2,1.0,1300,47.466,-122.452
4,2.25,2620,47.4662,-122.453
3,2.5,1760,47.4612,-122.325
2,1.0,930,47.4611,-122.324
2,1.0,930,47.4611,-122.324
3,1.5,1480,47.4717,-122.323
3,1.0,1350,47.4657,-122.198
6,3.0,3420,47.5508,-122.189
4,2.75,2890,47.554,-122.189
3,2.25,2090,47.5538,-122.191
3,2.25,1920,47.5498,-122.188
3,3.25,4110,47.5506,-122.187
3,3.0,3850,47.5535,-122.191
4,2.75,3090,47.5538,-122.189
4,3.75,3280,47.554,-122.19
5,4.75,5990,47.5554,-122.077
3,2.5,3545,47.5534,-122.078
3,2.75,3150,47.553,-121.946
5,1.0,2150,47.5519,-121.803
7,2.75,3410,47.6454,-122.316
4,2.0,2450,47.6414,-122.327
2,1.0,710,47.6414,-122.329
3,3.5,3870,47.6452,-122.317
2,1.0,710,47.6412,-122.329
3,2.5,2200,47.6426,-122.327
2,2.5,1360,47.6423,-122.329
2,1.0,710,47.6413,-122.329
2,1.0,710,47.6413,-122.329
4,3.5,4500,47.6323,-122.192
4,4.25,3250,47.6322,-122.203
3,2.0,1760,47.6363,-122.202
3,1.75,1880,47.634,-122.204
4,2.5,2480,47.6344,-122.205
4,3.0,3570,47.6394,-122.077
4,2.5,3250,47.6326,-122.07
4,2.5,3650,47.6338,-122.072
3,2.5,2830,47.6318,-122.071
1,2.0,3000,47.6331,-121.945
3,2.25,2750,47.6367,-121.948
2,1.75,2260,47.6359,-121.94
3,2.0,1420,47.3287,-122.011
3,2.5,1530,47.3487,-122.036
3,2.25,1510,47.3484,-122.036
3,2.25,1760,47.3484,-122.037
3,1.75,1450,47.3482,-122.037
3,2.25,1490,47.3474,-122.037
3,1.75,1490,47.3473,-122.037
3,2.0,1640,47.348,-122.035
3,2.5,1670,47.3488,-122.033
3,2.25,1370,47.3484,-122.033
3,2.25,1370,47.3504,-122.035
3,1.75,1520,47.35,-122.037
3,2.25,1900,47.3495,-122.037
4,4.25,4930,47.3069,-122.148
3,1.5,2120,47.2906,-122.055
3,2.0,1470,47.726,-122.316
2,2.0,1400,47.7262,-122.316
3,1.5,1120,47.7321,-122.334
3,2.25,1352,47.7265,-122.315
3,1.75,1680,47.7338,-122.332
2,1.5,1230,47.7265,-122.314
4,2.5,2440,47.7321,-122.334
3,2.5,1720,47.7312,-122.334
3,2.0,2090,47.7296,-122.199
3,1.75,1480,47.7192,-121.932
3,1.75,1620,47.6786,-122.368
4,3.0,2550,47.6786,-122.367
3,3.25,1530,47.6783,-122.366
3,2.0,1390,47.6783,-122.366
4,1.75,1640,47.6766,-122.368
2,1.0,1050,47.6764,-122.366
3,1.75,1770,47.7135,-122.315
4,1.75,1920,47.7137,-122.315
3,2.25,1890,47.7156,-122.317
4,2.0,1870,47.7155,-122.315
4,2.0,1870,47.7155,-122.315
4,2.5,2170,47.5073,-122.234
3,2.25,2230,47.5078,-122.236
3,2.5,1600,47.3314,-122.29
3,2.5,2330,47.655,-122.087
3,2.5,3050,47.6549,-122.089
2,1.5,1390,47.5673,-122.401
2,1.0,1250,47.6893,-122.325
2,2.0,1440,47.6902,-122.325
3,1.75,1910,47.6898,-122.327
6,2.5,2270,47.7722,-122.204
2,2.5,1785,47.5959,-122.198
4,2.75,2150,47.5378,-122.17
3,1.0,1270,47.5351,-122.174
3,2.5,1610,47.5349,-122.174
3,2.25,1740,47.5339,-122.174
3,1.0,1410,47.534,-122.173
3,1.0,1270,47.534,-122.172
5,3.0,3850,47.6425,-122.218
3,1.0,1140,47.424,-122.201
3,1.75,2660,47.5575,-122.3
3,2.25,2580,47.7446,-122.332
4,2.5,2620,47.5301,-122.18
3,2.5,2070,47.5295,-122.18
3,1.0,840,47.3948,-122.028
4,2.5,2480,47.3185,-122.262
2,1.5,1900,47.5834,-122.293
3,2.5,2120,47.75,-122.183
5,2.75,2790,47.3098,-122.223
5,3.25,4300,47.5717,-122.409
4,2.5,2030,47.4413,-122.345
3,2.75,2020,47.4403,-122.343
3,2.25,2120,47.3596,-122.16
5,3.25,2400,47.6094,-122.291
4,2.5,2150,47.773,-122.371
3,2.5,2720,47.3344,-122.174
3,2.5,3040,47.3355,-122.168
4,2.5,2490,47.3347,-122.17
3,2.5,2240,47.3364,-122.169
3,2.25,2120,47.3364,-122.17
5,3.25,3850,47.3324,-122.168
5,2.75,1540,47.533,-122.354
3,2.5,3110,47.5331,-122.353
3,1.0,1092,47.5321,-122.354
3,1.75,1440,47.5329,-122.354
2,1.0,880,47.5331,-122.352
3,2.25,1640,47.5323,-122.351
2,1.0,720,47.5346,-122.353
4,1.0,1430,47.5343,-122.355
2,1.0,1010,47.5323,-122.355
3,1.75,1830,47.5317,-122.351
4,2.5,2350,47.5305,-122.351
3,2.0,1520,47.531,-122.351
4,2.0,1730,47.5304,-122.353
3,1.75,1460,47.5311,-122.353
6,4.0,3120,47.5305,-122.353
5,2.75,1690,47.5312,-122.354
3,1.75,1290,47.5309,-122.354
3,1.5,2500,47.5297,-122.354
3,1.0,1060,47.5294,-122.354
3,1.0,1270,47.5293,-122.354
2,1.0,1100,47.5296,-122.351
2,1.0,830,47.5293,-122.351
3,1.75,1550,47.5291,-122.351
2,1.0,670,47.53,-122.351
5,3.0,2420,47.536,-122.358
3,2.75,1730,47.5327,-122.346
2,0.75,720,47.5323,-122.347
3,3.0,1730,47.5344,-122.348
3,2.5,1020,47.5343,-122.348
3,1.5,1070,47.5335,-122.349
1,1.0,560,47.5335,-122.348
2,1.0,630,47.5329,-122.348
4,1.75,2100,47.5353,-122.349
4,2.5,2340,47.535,-122.348
3,2.25,2030,47.3185,-122.391
3,2.5,1720,47.3186,-122.391
4,2.25,1960,47.3199,-122.392
3,2.5,1650,47.3206,-122.394
3,2.5,2070,47.3202,-122.395
3,2.5,1680,47.3196,-122.395
1,1.0,730,47.6992,-122.364
3,1.75,1480,47.6985,-122.364
3,1.0,1000,47.2099,-122.043
4,3.0,2430,47.7307,-122.228
3,2.5,1656,47.3758,-122.425
2,1.0,880,47.3757,-122.304
2,1.0,2180,47.3757,-122.303
4,2.0,1700,47.3748,-122.186
2,1.0,1210,47.3752,-122.166
3,1.0,1030,47.375,-122.166
5,1.75,2190,47.3764,-122.176
4,2.5,2370,47.3732,-122.179
5,2.5,3001,47.3727,-122.177
4,2.5,2930,47.3846,-122.186
4,2.5,2506,47.3734,-122.182
3,1.0,2230,47.5215,-122.275
1,0.75,760,47.4683,-122.438
2,0.75,840,47.4727,-122.292
2,1.0,680,47.469,-122.298
3,1.5,1980,47.4696,-122.298
3,1.5,1370,47.4731,-122.298
3,1.5,1900,47.4729,-122.301
3,1.75,1370,47.4727,-122.298
3,2.0,1340,47.4727,-122.297
4,2.5,1470,47.5275,-122.271
5,2.75,2130,47.5271,-122.274
6,3.0,2510,47.5533,-122.304
4,2.5,2240,47.5574,-122.308
2,1.0,670,47.5498,-122.304
2,1.5,1480,47.5484,-122.045
4,4.25,4500,47.559,-122.045
3,2.25,3190,47.5477,-121.93
2,3.25,3570,47.5448,-121.93
3,1.75,1430,47.5513,-121.801
4,2.25,2870,47.6329,-122.31
3,2.0,2350,47.639,-122.31
3,1.75,1620,47.6393,-122.308
5,1.75,1920,47.6394,-122.308
3,2.5,2500,47.6393,-122.311
5,3.5,4320,47.644,-122.185
5,3.25,3950,47.6451,-122.173
4,5.0,4110,47.6353,-122.18
4,2.75,2200,47.6301,-121.911
3,2.25,1630,47.7273,-122.211
3,1.75,1340,47.7268,-122.213
2,1.0,1300,47.7238,-122.302
3,1.0,1460,47.7246,-122.3
4,2.75,2160,47.7261,-122.306
4,3.0,2370,47.7258,-122.306
3,1.0,1250,47.7254,-122.175
5,3.25,3160,47.7238,-122.165
4,1.75,2030,47.7326,-122.179
5,3.5,5110,47.7261,-122.17
3,3.0,2330,47.7239,-122.164
4,4.5,3720,47.7323,-122.165
5,4.5,4280,47.7325,-122.165
4,2.25,2540,47.719,-121.912
4,2.0,1790,47.7216,-121.907
4,2.25,2070,47.697,-122.169
4,1.75,2160,47.6976,-122.169
4,1.75,1810,47.6976,-122.169
3,1.0,1010,47.7242,-121.951
1,0.75,940,47.7182,-121.956
3,2.0,1350,47.7313,-121.971
3,2.25,1490,47.7378,-121.977
3,2.0,1540,47.7403,-121.984
3,1.0,1010,47.7422,-121.981
3,1.75,1790,47.7429,-121.981
3,1.0,1040,47.7425,-121.981
3,1.5,2320,47.7413,-121.979
3,1.75,1830,47.741,-121.979
3,1.75,1660,47.741,-121.978
1,1.75,1010,47.7391,-121.982
3,1.5,1390,47.7383,-121.983
3,1.75,1720,47.738,-121.983
2,1.0,1050,47.7364,-121.981
3,2.25,1370,47.7372,-121.981
3,1.5,1320,47.7451,-121.98
4,2.5,1770,47.7306,-121.966
4,2.5,2050,47.73,-121.969
5,3.25,3030,47.553,-122.354
4,2.75,2110,47.7617,-122.215
2,1.0,1500,47.6409,-122.353
4,2.5,2430,47.6413,-122.354
3,1.75,1770,47.7354,-122.343
4,2.5,1850,47.735,-122.244
4,2.5,1961,47.3507,-122.16
4,2.5,2610,47.314,-122.023
3,2.5,2000,47.5639,-122.401
5,2.5,3050,47.5596,-122.142
3,2.75,1960,47.5582,-122.139
5,2.25,2830,47.5582,-122.136
3,2.25,1920,47.5578,-122.132
5,2.5,3020,47.5586,-122.134
4,2.25,2920,47.5585,-122.134
3,1.75,2200,47.559,-122.136
4,1.75,2450,47.5564,-122.13
4,2.5,2400,47.4881,-122.143
3,2.25,2000,47.4798,-122.228
3,1.0,1040,47.4804,-122.229
4,2.5,2090,47.4797,-122.23
4,2.5,2100,47.4787,-122.23
4,2.5,2100,47.4787,-122.23
2,1.75,1340,47.4785,-122.229
6,3.5,2120,47.4788,-122.227
4,2.25,2600,47.4881,-122.237
3,2.0,1300,47.4865,-122.238
4,1.75,2080,47.4866,-122.232
2,1.0,2080,47.4858,-122.231
3,2.0,1320,47.5515,-122.262
3,2.0,1850,47.3066,-122.209
5,3.0,4290,47.5473,-122.211
3,2.5,1790,47.4102,-122.195
3,2.25,2190,47.2633,-122.244
4,2.5,1820,47.263,-122.242
4,1.75,1840,47.6579,-122.125
3,2.25,1720,47.6581,-122.126
3,1.5,1350,47.6587,-122.124
4,1.75,1720,47.4764,-122.155
4,2.75,2170,47.691,-122.113
2,1.0,1550,47.6368,-122.306
4,1.5,1850,47.6376,-122.307
4,2.25,2250,47.621,-122.151
2,1.5,1510,47.6211,-122.153
2,1.5,1510,47.6214,-122.153
3,2.25,1936,47.3714,-122.197
3,2.25,2120,47.5574,-122.214
3,2.5,2740,47.5585,-122.215
5,2.5,2740,47.4199,-122.183
2,1.0,1070,47.6261,-122.324
3,1.0,1690,47.4945,-122.258
5,2.25,2350,47.4939,-122.256
4,1.5,1280,47.4949,-122.255
2,1.0,930,47.4862,-122.264
2,2.0,1610,47.4855,-122.266
2,1.0,1150,47.486,-122.264
5,2.5,2360,47.4875,-122.255
2,1.0,1180,47.4889,-122.259
4,2.0,2080,47.4918,-122.258
3,1.0,1250,47.4902,-122.256
3,1.5,1340,47.5866,-122.25
5,5.0,4930,47.5829,-122.247
5,2.25,2690,47.5821,-122.247
3,1.75,2640,47.5826,-122.246
3,2.0,1260,47.2772,-122.354
3,1.0,880,47.2707,-122.34
3,1.5,1400,47.2878,-122.297
3,1.5,1010,47.2881,-122.294
4,1.75,2700,47.2877,-122.293
4,3.25,2810,47.692,-122.099
3,2.25,1840,47.6923,-122.095
4,2.5,2330,47.6955,-122.097
5,3.0,2320,47.697,-122.097
4,2.5,2370,47.6915,-122.099
4,2.5,2500,47.6915,-122.101
3,2.25,1830,47.6914,-122.103
4,2.5,3180,47.567,-122.212
3,2.5,2850,47.7376,-122.102
3,2.5,2610,47.7377,-122.101
3,1.5,1540,47.4766,-122.153
2,1.5,830,47.6058,-122.319
5,2.0,2270,47.6051,-122.319
2,1.0,1640,47.5712,-122.143
4,1.0,1750,47.5759,-122.137
3,1.0,1030,47.5742,-122.139
3,1.75,1260,47.5727,-122.138
3,1.5,1240,47.5716,-122.138
3,1.0,1280,47.5716,-122.139
3,1.75,1480,47.5718,-122.136
3,1.0,1350,47.5741,-122.133
4,1.5,1920,47.5725,-122.133
4,1.0,2420,47.5744,-122.137
3,1.0,950,47.5746,-122.136
3,1.5,1690,47.5732,-122.136
3,1.0,1230,47.5745,-122.136
4,1.0,1450,47.5746,-122.135
4,1.75,1700,47.5674,-122.142
3,1.0,1430,47.572,-122.147
4,1.0,1800,47.5729,-122.147
4,1.75,1700,47.5762,-122.143
4,2.0,1210,47.5747,-122.145
4,1.75,1940,47.5774,-122.147
3,1.75,1700,47.5766,-122.147
3,1.0,1200,47.5771,-122.144
3,2.0,1610,47.5754,-122.15
4,2.0,1700,47.5774,-122.153
4,1.75,1700,47.5772,-122.153
5,4.25,3920,47.5766,-122.151
4,1.75,1520,47.5763,-122.154
5,1.75,1910,47.5772,-122.159
3,1.5,1340,47.5752,-122.157
3,1.0,1040,47.5765,-122.155
3,1.0,1120,47.567,-122.139
3,1.5,1520,47.5659,-122.141
4,2.0,2070,47.566,-122.14
4,2.0,2070,47.566,-122.14
3,1.5,1000,47.5643,-122.138
3,1.5,1960,47.5765,-122.159
3,1.5,1120,47.5987,-122.146
4,1.75,1730,47.5995,-122.144
3,1.5,1450,47.5983,-122.15
3,1.75,1630,47.5983,-122.149
5,2.0,1910,47.601,-122.134
5,1.75,1880,47.6003,-122.132
3,1.0,970,47.603,-122.132
3,1.5,1570,47.6022,-122.134
3,1.5,1420,47.601,-122.134
3,1.75,1920,47.6392,-122.318
4,2.5,2960,47.6367,-122.318
3,1.0,1580,47.6363,-122.32
7,4.25,4670,47.6183,-122.227
3,1.0,1320,47.6187,-122.226
3,2.5,2828,47.382,-122.197
3,1.5,1770,47.5659,-122.117
3,2.75,2000,47.565,-122.116
4,1.75,1650,47.3944,-122.187
4,2.5,2150,47.3942,-122.189
3,1.75,1730,47.3915,-122.188
3,1.75,1840,47.3933,-122.188
2,1.0,1310,47.3958,-122.189
3,1.5,1460,47.3954,-122.191
4,2.75,2310,47.5473,-122.187
5,2.5,2500,47.3343,-122.194
3,1.75,1770,47.3377,-122.194
4,2.75,3150,47.3382,-122.196
3,1.75,1460,47.342,-122.195
3,1.0,1230,47.3266,-122.138
3,1.0,1200,47.3261,-122.135
4,1.75,1610,47.3281,-122.135
3,1.75,1170,47.3279,-122.136
3,1.0,1230,47.3285,-122.134
4,3.75,3490,47.5991,-122.2
4,2.75,1560,47.3382,-122.257
3,2.5,1940,47.3385,-122.256
4,2.5,2770,47.3396,-122.256
3,2.25,1560,47.3393,-122.259
4,2.5,2240,47.338,-122.258
3,2.5,2200,47.3821,-122.207
5,2.0,1940,47.6875,-122.287
3,1.75,1880,47.6878,-122.286
4,1.5,1580,47.6873,-122.286
4,2.0,2140,47.687,-122.286
4,2.5,3440,47.6969,-122.046
3,2.5,1690,47.3498,-122.058
4,2.75,2000,47.3511,-122.058
3,2.5,2000,47.3508,-122.057
3,2.5,1690,47.3518,-122.057
3,2.5,2000,47.3516,-122.057
3,2.0,1480,47.3542,-122.055
4,2.5,1920,47.3526,-122.055
4,2.5,2140,47.3528,-122.057
3,2.5,1750,47.352,-122.058
3,2.5,1600,47.3534,-122.057
5,2.0,2060,47.6685,-122.305
3,1.0,1220,47.2063,-122.023
4,2.25,2120,47.2041,-122.021
3,1.75,1590,47.4288,-122.153
4,2.5,2160,47.3585,-122.195
5,1.75,2080,47.3884,-122.404
3,1.0,1130,47.3733,-122.275
4,1.75,1870,47.3775,-122.165
3,2.5,1940,47.3777,-122.165
3,1.5,1240,47.3727,-122.162
4,2.5,2927,47.3737,-122.16
4,2.0,1530,47.4692,-122.162
2,1.0,800,47.4693,-122.161
3,1.5,1500,47.468,-122.163
3,2.25,2560,47.4655,-122.033
4,2.0,2020,47.4646,-121.759
3,2.25,1680,47.4669,-121.765
4,3.25,2930,47.5514,-122.023
4,3.5,3290,47.5573,-122.02
3,2.0,2570,47.5547,-121.892
4,3.5,3980,47.5574,-121.89
3,1.75,1430,47.5577,-121.891
6,2.0,1900,47.762,-122.335
3,3.0,2480,47.6466,-122.404
5,3.25,3160,47.6464,-122.405
6,3.25,3560,47.6356,-122.15
4,3.25,4670,47.635,-122.164
5,2.5,3150,47.6368,-122.157
5,3.5,5470,47.6368,-122.159
6,3.75,4090,47.6408,-122.153
4,3.25,3640,47.6328,-122.016
3,2.5,1900,47.6326,-122.015
4,2.5,3960,47.7249,-122.024
4,1.75,1890,47.774,-122.348
3,2.25,2880,47.7707,-122.35
3,1.75,1740,47.7717,-122.351
4,2.5,2240,47.772,-122.35
2,1.0,1010,47.771,-122.353
3,1.75,1890,47.7676,-122.339
3,2.5,1930,47.7715,-122.34
4,2.25,2180,47.7711,-122.341
4,2.25,2180,47.7711,-122.341
4,2.75,2020,47.7685,-122.332
2,1.0,810,47.5425,-122.376
2,1.0,1070,47.7307,-122.332
4,2.25,2300,47.7137,-122.322
3,2.0,1540,47.7605,-122.217
3,2.0,1810,47.6273,-122.345
3,2.5,1980,47.6294,-122.344
3,2.0,1630,47.5168,-122.193
4,2.25,1400,47.7565,-122.305
4,2.25,2690,47.612,-122.064
5,2.0,2400,47.5112,-122.186
5,3.5,4320,47.5235,-122.168
2,2.25,1630,47.6113,-122.314
3,2.0,1460,47.6123,-122.314
2,1.5,1140,47.6124,-122.314
4,3.0,1790,47.6117,-122.313
3,3.0,2260,47.6094,-122.31
2,2.5,750,47.6093,-122.31
3,1.0,1220,47.6101,-122.307
3,2.5,2010,47.6088,-122.311
3,3.0,1740,47.6102,-122.309
3,1.0,950,47.609,-122.307
3,1.75,2380,47.6409,-122.111
3,2.25,3130,47.5462,-122.085
4,1.0,1330,47.65,-122.34
2,1.75,1760,47.65,-122.34
3,1.0,1250,47.651,-122.341
4,2.0,1190,47.6908,-122.397
3,2.5,1060,47.6907,-122.395
3,2.5,1220,47.6909,-122.395
3,1.5,2240,47.6927,-122.395
2,2.0,1540,47.6932,-122.395
3,2.5,1530,47.6913,-122.393
3,1.0,1010,47.2742,-122.299
3,1.0,1250,47.275,-122.302
3,1.0,910,47.2741,-122.301
3,1.0,1400,47.2738,-122.301
3,1.0,1440,47.2738,-122.3
4,2.5,1710,47.559,-122.164
4,2.5,1560,47.5025,-122.186
3,1.75,1570,47.6881,-122.184
3,3.0,1530,47.6869,-122.186
3,1.75,1530,47.6872,-122.185
3,2.5,1250,47.6978,-122.318
3,1.75,1870,47.5505,-122.221
3,2.5,2140,47.5505,-122.219
4,1.75,1690,47.552,-122.219
5,2.5,2490,47.551,-122.22
3,1.75,1870,47.7203,-122.361
4,1.75,2440,47.7201,-122.361
4,1.75,2260,47.5498,-122.214
3,3.5,3490,47.6385,-122.281
3,3.25,1651,47.7076,-122.346
3,2.25,1358,47.7054,-122.346
1,1.0,1230,47.7055,-122.348
3,1.75,2790,47.4734,-121.999
4,2.75,2980,47.5152,-122.197
5,4.0,4660,47.5135,-122.2
4,3.0,1820,47.7197,-122.219
4,2.5,2170,47.7216,-122.219
3,1.75,1400,47.717,-122.226
4,2.5,2520,47.6814,-122.359
3,2.0,1810,47.681,-122.359
3,1.75,1530,47.6806,-122.36
4,2.25,2530,47.6806,-122.36
4,1.75,2090,47.6802,-122.358
4,2.5,4570,47.7282,-122.372
4,2.5,5760,47.7288,-122.37
3,4.25,5510,47.7296,-122.37
2,1.0,1120,47.6588,-122.344
3,2.75,1740,47.1942,-121.977
4,2.0,1870,47.1934,-121.977
3,2.75,1740,47.1941,-121.979
3,2.25,1420,47.3576,-122.039
3,1.75,1400,47.357,-122.04
3,2.25,1340,47.3563,-122.039
3,2.25,1570,47.3568,-122.038
3,2.25,1620,47.3566,-122.039
3,2.25,1390,47.3536,-122.047
4,2.5,1980,47.3528,-122.041
3,2.25,2520,47.3522,-122.042
0,2.5,1810,47.3493,-122.053
4,2.25,1800,47.3498,-122.052
3,2.5,2210,47.35,-122.043
4,2.5,2300,47.3497,-122.044
3,2.5,2190,47.3506,-122.04
3,2.5,2190,47.3506,-122.039
3,2.5,2170,47.3503,-122.039
5,3.5,5230,47.5964,-122.201
4,3.75,3320,47.5963,-122.2
5,3.5,3630,47.5951,-122.2
3,2.25,1810,47.3476,-122.3
3,2.0,1830,47.573,-122.383
3,1.0,1180,47.5726,-122.382
4,2.0,2220,47.5723,-122.382
4,2.5,2090,47.4648,-122.15
4,2.5,2150,47.4644,-122.151
4,2.5,2710,47.4922,-122.141
3,2.5,2990,47.4928,-122.142
3,2.0,1820,47.2103,-121.999
3,1.5,1830,47.2057,-122.003
2,1.0,820,47.2039,-122.003
4,1.75,2290,47.2034,-122.003
2,1.0,1570,47.2077,-122.016
3,1.0,1250,47.2092,-121.997
3,1.0,1200,47.2043,-122.008
3,2.0,2010,47.2133,-122.007
3,2.5,2490,47.2119,-122.001
3,2.5,2100,47.2984,-122.144
4,2.75,2820,47.6376,-122.394
2,1.0,1510,47.6371,-122.393
3,2.0,1870,47.6372,-122.395
3,2.75,2830,47.3782,-122.514
3,1.0,1470,47.3811,-122.144
3,2.5,2920,47.3809,-122.13
5,5.0,3960,47.38,-122.011
2,1.5,1680,47.3836,-122.006
3,1.0,1050,47.3841,-122.006
3,1.75,1610,47.3778,-122.001
4,2.0,1800,47.4721,-122.128
2,1.0,1800,47.4617,-122.012
4,1.75,2480,47.4722,-122.001
3,2.5,2050,47.47,-122.0
4,3.5,4030,47.4619,-121.744
4,2.75,4600,47.4626,-121.739
3,2.0,2150,47.555,-122.379
2,1.0,1250,47.5495,-122.377
2,1.0,930,47.5478,-122.377
4,2.75,2440,47.5547,-122.379
4,1.75,2710,47.5523,-122.379
4,2.5,2890,47.5456,-122.129
3,2.0,2660,47.553,-121.887
3,2.75,2930,47.5481,-121.886
3,2.5,3000,47.6724,-122.013
4,2.5,3280,47.6711,-122.012
2,1.75,1530,47.6465,-122.395
